Wall time,Step,Value
1734420488.4837298,2430308,87.16854858398438
1734420494.3540804,2437128,88.77608489990234
1734420502.0334094,2448712,95.61862182617188
1734420562.75832,2485368,35.53960418701172
1734420573.2198818,2499052,105.86491394042969
1734420575.2921307,2503160,76.21653747558594
1734420579.2222705,2507364,102.93768310546875
1734420580.831138,2510492,75.89668273925781
1734420582.6157503,2513860,87.87725830078125
1734420583.06865,2514656,104.43804168701172
1734420586.1551504,2517456,123.61378479003906
1734420587.3137097,2519724,100.12838745117188
1734420588.5469677,2522036,60.573814392089844
1734420592.6936176,2526888,79.17877960205078
1734420600.2320504,2538216,15.941717147827148
1734420609.3265622,2549328,44.14918899536133
1734420609.986815,2550656,105.08714294433594
1734420634.6866734,2585412,46.34222412109375
1734420635.3803468,2586760,84.90180969238281
1734420636.27221,2588476,81.00537872314453
1734420644.321023,2597692,105.24581146240234
1734420644.599752,2598268,35.09680938720703
1734420646.543759,2602028,17.85928726196289
1734420647.432867,2603736,45.76605987548828
1734420651.070579,2607656,91.74092864990234
1734420652.7562528,2610948,94.48435974121094
1734420670.553739,2635776,18.46375846862793
1734420681.4965491,2650544,53.47571563720703
1734420681.6696565,2650892,88.8014907836914
1734420686.450617,2656948,32.43320083618164
1734420688.202308,2660348,93.37630462646484
1734420694.2143166,2668736,65.96778869628906
1734420704.05118,2681400,93.43547821044922
1734420704.5257263,2682332,101.06185150146484
1734420708.6441717,2687000,100.8802490234375
1734420712.7240524,2694904,103.85848999023438
1734420715.849774,2697808,78.0940170288086
1734420726.8718824,2712424,82.66622161865234
1734420732.6739469,2720124,52.33262634277344
1734420735.156903,2724372,84.9851303100586
1734420736.2760828,2726980,95.74243927001953
1734420740.2810223,2731844,69.27533721923828
1734420745.5512736,2738708,94.10176849365234
1734420759.1436837,2758056,89.7571029663086
1734420763.125156,2762452,76.22361755371094
1734420763.7739275,2763696,80.36891174316406
1734420764.1853192,2764492,104.29014587402344
1734420777.03553,2782416,96.3991470336914
1734420777.1933517,2782736,23.628986358642578
1734420782.8709552,2790116,91.33935546875
1734420796.6362197,2806632,91.70890808105469
1734420798.1140578,2809132,108.63713073730469
1734420802.1710608,2812620,84.84867858886719
1734420808.4386654,2820412,68.7440414428711
1734420822.3864279,2838520,84.15694427490234
1734420879.4328735,2869880,97.6023178100586
1734420886.1196194,2879212,51.478397369384766
1734420902.6466854,2901364,59.722023010253906
1734420926.889063,2935248,108.49005126953125
1734420931.9814165,2941784,69.92765808105469
1734420933.8979912,2945528,112.18962860107422
1734420939.1179955,2952308,113.2924575805664
1734420944.1410067,2958820,90.66261291503906
1734420955.9358387,2975100,82.74560546875
1734420964.0823832,2987540,60.173892974853516
1734420968.2476807,2992316,93.68655395507812
1734420973.6444714,2999416,98.9106674194336
1734420979.7157056,3008008,80.37986755371094
1734420987.513305,3019772,95.23362731933594
1734420988.065087,3020812,84.4839096069336
1734420988.8752174,3022364,79.26570129394531
1734420996.8979754,3031340,81.58934783935547
1734420997.690393,3032932,82.2853775024414
1734421005.0860584,3043924,105.81864166259766
1734421006.343748,3046300,112.9024429321289
1734421037.2012858,3072368,107.6992416381836
1734421038.361282,3074664,111.13349914550781
1734421043.0072455,3080320,114.45951843261719
1734421046.8104544,3087696,87.00707244873047
1734421056.3798628,3099776,84.77069091796875
1734421064.912035,3112840,107.7724609375
1734421072.69595,3121304,92.89025115966797
1734421075.993752,3127744,96.54313659667969
1734421080.4614706,3133136,90.90284729003906
1734421084.6676815,3137960,105.40342712402344
1734421086.0185764,3140652,96.4292984008789
1734421086.2037373,3141012,98.79463958740234
1734421094.1880999,3153088,102.38707733154297
1734421094.488803,3153680,101.55414581298828
1734421102.2693772,3162260,88.68495178222656
1734421108.791578,3171604,66.4500961303711
1734421115.6792035,3181476,91.36356353759766
1734421133.132452,3205472,93.22703552246094
1734421133.8485322,3206808,28.55103874206543
1734421133.9675655,3207040,111.23332214355469
1734421134.6787353,3208400,99.59799194335938
1734421144.1477504,3220148,75.69829559326172
1734421146.7975364,3225236,93.72748565673828
1734421148.01874,3227548,87.32389831542969
1734421151.0683186,3230320,104.23187255859375
1734421151.550122,3231264,51.085716247558594
1734421165.6512146,3251820,69.57510375976562
1734421167.8501947,3252604,85.12215423583984
1734421170.3562355,3257432,69.25379943847656
1734421170.4644835,3257628,85.97727966308594
1734421180.1960456,3269956,12.811440467834473
1734421182.2846944,3273996,9.354455947875977
1734421226.9042444,3287312,103.37128448486328
1734421227.7580945,3289076,82.65907287597656
1734421229.3703911,3292376,83.04883575439453
1734421231.6175494,3293588,95.76988983154297
1734421231.78537,3293940,91.06566619873047
1734421234.249318,3298700,106.89603424072266
1734421252.2462468,3323676,30.02385139465332
1734421264.5691602,3340964,68.15795135498047
1734421265.2400315,3342224,38.78078079223633
1734421276.8437574,3358232,101.6532211303711
1734421279.415664,3360008,80.87269592285156
1734421280.547385,3362196,99.9301528930664
1734421282.4622524,3365832,60.25347900390625
1734421285.7220078,3368944,92.84991455078125
1734421287.1936498,3371812,89.39936065673828
1734421292.441261,3378576,93.13665008544922
1734421293.6441891,3380912,93.3819580078125
1734421297.7748237,3385616,102.0496597290039
1734421300.5242076,3390852,93.27327728271484
1734421302.9414024,3392324,59.51099395751953
1734421310.1387823,3403092,88.01302337646484
1734421316.3772683,3411940,105.27291870117188
1734421318.1647341,3415272,62.25701141357422
1734421320.5765824,3416716,107.11895751953125
1734421326.505917,3425032,94.5440444946289
1734421332.8655663,3434200,97.07269287109375
1734421333.1741407,3434800,112.04377746582031
1734421338.2811275,3441300,91.34052276611328
1734421355.8099375,3465292,95.46903228759766
1734421356.186798,3466072,89.12498474121094
1734421362.738402,3475484,102.46990203857422
1734421362.829306,3475664,32.423667907714844
1734421364.855363,3479584,86.21953582763672
1734421371.7521093,3489580,87.54168701171875
1734421383.4447017,3505472,95.96903228759766
1734421383.6965816,3505960,92.94253540039062
1734421388.8615386,3512772,90.55299377441406
1734421391.9269776,3515404,92.80130767822266
1734421393.9112155,3519264,93.45281982421875
1734421394.7325628,3520792,99.11244201660156
1734421397.5132773,3522904,92.69464874267578
1734421400.2139344,3528192,93.89002990722656
1734421406.6529717,3537292,99.41021728515625
1734421415.2894642,3547328,93.73455810546875
1734421418.401322,3553380,96.9171371459961
1734421422.238751,3557604,102.95209503173828
1734421431.08445,3571232,104.37774658203125
1734421452.430286,3599508,91.86924743652344
1734421458.919606,3608772,101.32495880126953
1734421463.9567363,3615176,86.99258422851562
1734421471.6424115,3626780,103.27992248535156
1734421482.3117728,3640948,104.69334411621094
1734421482.7033682,3641704,89.81521606445312
1734421493.0753548,3655064,109.2485122680664
1734421495.0624785,3658924,101.94562530517578
1734421495.9255424,3660516,91.24601745605469
1734421498.6933665,3662592,32.217525482177734
1734421498.9037762,3663016,96.05094909667969
1734421499.484269,3664172,75.0549087524414
1734421507.422443,3676212,98.29425048828125
1734421512.3792233,3682492,102.74394989013672
1734421512.5002198,3682716,110.17338562011719
1734421512.7222872,3683148,99.33448028564453
1734421558.3244839,3698352,91.34690856933594
1734421558.65064,3698996,61.66471481323242
1734421562.8844342,3703816,29.60548973083496
1734421586.2809255,3735872,109.61675262451172
1734421586.8304472,3737004,82.57621765136719
1734421594.92155,3749404,102.16139221191406
1734421595.3621356,3750240,45.288455963134766
1734421601.3525157,3758524,83.44092559814453
1734421610.868563,3770464,108.62667846679688
1734421612.4740427,3773592,106.30198669433594
1734421632.9955544,3785908,87.92350006103516
1734421634.9221497,3789628,94.04632568359375
1734421640.1434772,3796496,108.38204193115234
1734421640.5488214,3797252,107.6495590209961
1734421650.5882788,3810096,111.20033264160156
1734421657.204817,3819600,77.05611419677734
1734421658.7709358,3822636,39.590911865234375
1734421660.1438212,3825212,101.20929718017578
1734421663.3892405,3828356,96.71284484863281
1734421664.8693647,3831220,110.53215026855469
1734421669.7895682,3837452,105.7977294921875
1734421671.7499387,3841120,103.07948303222656
1734421674.1849794,3842508,102.94020080566406
1734421705.1102989,3886020,103.25050354003906
1734421712.7483766,3897312,84.61361694335938
1734421717.2984273,3902876,27.765024185180664
1734421719.151194,3906388,111.34242248535156
1734421730.9258957,3922628,100.8125
1734421736.3584814,3929812,102.85102844238281
1734421736.7273192,3930484,112.37162017822266
1734421737.620455,3932076,101.26282501220703
1734421739.7568977,3932996,97.64714813232422
1734421742.2069633,3937736,48.849063873291016
1734421749.442983,3948396,53.480262756347656
1734421757.1466217,3956824,87.21064758300781
1734421770.531777,3976304,114.58468627929688
1734421778.2809043,3987952,94.84036254882812
1734421787.0629852,3998384,89.95255279541016
1734421790.2569442,4004492,70.84407806396484
1734421795.5660927,4011560,111.95219421386719
1734421805.9047914,4024916,94.06802368164062
1734421806.3523474,4025756,46.9261474609375
1734421807.3375812,4027668,75.76559448242188
1734421814.338238,4037844,83.79975891113281
1734421825.2180102,4052424,94.39002990722656
1734421830.1216843,4058636,124.17990112304688
1734421840.7525911,4072572,101.84315490722656
1734421852.7091408,4089204,89.5266342163086
1734421894.6296816,4107660,90.50862121582031
1734421896.4972138,4111180,37.51153564453125
1734421902.3547537,4119332,94.90579223632812
1734421912.363659,4132172,113.25743103027344
1734421920.320182,4144140,112.93047332763672
1734421941.4486268,4171936,104.76957702636719
1734421954.5900602,4190712,45.581050872802734
1734421961.5720303,4200880,97.20044708251953
1734421964.8438814,4203972,95.47285461425781
1734421973.4762757,4217200,41.559906005859375
1734421978.549928,4223672,89.02519226074219
1734421989.1654236,4237632,101.96387481689453
1734421990.675926,4240508,100.1976547241211
1734421991.893016,4242840,88.8039779663086
1734421996.7724335,4249084,89.7289810180664
1734422008.1894412,4264500,51.794166564941406
1734422015.9288352,4275968,102.7323226928711
1734422017.7336707,4276240,123.11833190917969
1734422019.1816754,4279120,106.39664459228516
1734422025.1031997,4287280,86.63153839111328
1734422027.1520648,4291196,10.84326171875
1734422032.6731875,4298624,101.80690002441406
1734422033.3011582,4299836,106.44913482666016
1734422043.8773308,4313448,75.01400756835938
1734422062.5307665,4339668,94.95471954345703
1734422066.5523345,4344100,92.53246307373047
1734422066.6364071,4344260,107.90259552001953
1734422066.9588003,4344896,98.94781494140625
1734422084.746439,4369524,109.23582458496094
1734422097.4639838,4387644,108.40825653076172
1734422101.0902607,4391376,107.66522979736328
1734422104.8848605,4398680,26.681442260742188
1734422107.7003834,4400944,96.47868347167969
1734422139.8291364,4446752,95.87298583984375
1734422145.6476362,4454780,86.08077239990234
1734422151.6540794,4463044,100.89502716064453
1734422161.847692,4476184,117.2232437133789
1734422166.2731724,4481380,105.70320129394531
1734422173.0420952,4491288,105.37186431884766
1734422219.92341,4510008,89.92378234863281
1734422220.678409,4511356,100.88948822021484
1734422224.5815363,4515580,100.69963073730469
1734422224.9922633,4516376,84.30782318115234
1734422226.7182138,4519732,85.54390716552734
1734422233.4920423,4529608,100.89910125732422
1734422241.6981702,4536996,108.27770233154297
1734422276.952557,4572924,28.661453247070312
1734422278.1633267,4575312,101.80716705322266
1734422288.8285944,4589280,92.27429962158203
1734422302.3971756,4609120,96.64420318603516
1734422314.4633992,4625696,114.93439483642578
1734422315.715928,4628008,112.19084930419922
1734422320.5057845,4634040,105.55957794189453
1734422325.0705824,4639608,82.0386962890625
1734422337.0118346,4656192,104.27194213867188
1734422338.0502405,4658164,91.22095489501953
1734422338.5020437,4659016,85.84864044189453
1734422338.9310634,4659812,91.88323211669922
1734422342.50509,4663524,82.31340026855469
1734422343.6759486,4665812,106.02987670898438
1734422343.786149,4666016,98.03880310058594
1734422345.1696167,4668644,112.42363739013672
1734422347.461013,4669848,102.91757202148438
1734422356.1834488,4683488,100.0095443725586
1734422383.188167,4719152,111.00798034667969
1734422390.412719,4729840,80.44729614257812
1734422391.0856311,4731144,86.49726867675781
1734422402.4412162,4746532,104.15339660644531
1734422404.1200397,4749716,114.23047637939453
1734422406.7948785,4751548,114.05562591552734
1734422408.310076,4754576,69.40265655517578
1734422418.7779484,4768160,91.3864517211914
1734422421.2706509,4772976,50.44727325439453
1734422421.4387956,4773308,64.49796295166016
1734422431.8097415,4786576,109.50237274169922
1734422440.350934,4799748,99.23699951171875
1734422443.58223,4802812,84.64834594726562
1734422451.774154,4815216,79.31326293945312
1734422458.337024,4824648,43.991336822509766
1734422461.4694176,4827516,42.68878936767578
1734422464.3821692,4833000,92.09765625
1734422468.4540665,4837708,96.9101791381836
1734422470.389008,4841328,111.73103332519531
1734422472.574663,4842348,92.20243072509766
1734422490.9628098,4868132,101.224365234375
1734422491.7729723,4869724,89.27413940429688
1734422499.5735543,4881560,91.76129150390625
1734422503.7404397,4886376,113.44688415527344
1734422522.1054637,4911976,110.81509399414062
1734422522.8059955,4913312,96.4620132446289
1734422560.440807,4916636,113.6478500366211
1734422574.2401083,4936248,93.81716918945312
1734422578.4129298,4940980,119.47167205810547
1734422579.0002785,4942152,74.13874816894531
1734422579.4053068,4942948,74.90229034423828
1734422580.8811424,4945756,93.09796142578125
1734422590.436149,4957492,102.94862365722656
1734422590.5485425,4957720,94.59315490722656
1734422599.0660489,4970888,86.4946060180664
1734422603.277048,4975820,77.84937286376953
1734422608.7598548,4983152,82.18504333496094
1734422611.5544834,4988408,88.89484405517578
1734422614.4522061,4990812,103.49876403808594
1734422617.3859375,4996384,95.590576171875
1734422617.5468245,4996644,91.73811340332031
