mean_score,total_steps,std_score,max_score,min_score
34.63248443603516,950060,0.0,34.63248443603516,34.63248443603516
17.040809631347656,952756,0.0,17.040809631347656,17.040809631347656
4.043491363525391,955884,0.0,4.043491363525391,4.043491363525391
80.9320068359375,956932,0.0,80.9320068359375,80.9320068359375
25.68186378479004,965220,0.0,25.68186378479004,25.68186378479004
2.360317707061768,966244,0.0,2.360317707061768,2.360317707061768
72.9227294921875,968940,0.0,72.9227294921875,72.9227294921875
34.97804260253906,969844,0.0,34.97804260253906,34.97804260253906
33.18312072753906,972420,0.0,33.18312072753906,33.18312072753906
39.99106979370117,981988,0.0,39.99106979370117,39.99106979370117
10.127952575683594,988792,0.0,10.127952575683594,10.127952575683594
19.332763671875,1002916,0.0,19.332763671875,19.332763671875
-0.7134685516357422,1005484,0.0,-0.7134685516357422,-0.7134685516357422
18.14082717895508,1005740,0.0,18.14082717895508,18.14082717895508
17.376371383666992,1006516,0.0,17.376371383666992,17.376371383666992
39.215457916259766,1009036,0.0,39.215457916259766,39.215457916259766
7.646844863891602,1012224,0.0,7.646844863891602,7.646844863891602
45.63348007202149,1013500,0.0,45.63348007202149,45.63348007202149
40.28704071044922,1019168,0.0,40.28704071044922,40.28704071044922
51.74246597290039,1031604,0.0,51.74246597290039,51.74246597290039
30.13862419128418,1036048,0.0,30.13862419128418,30.13862419128418
12.767419815063477,1048648,0.0,12.767419815063477,12.767419815063477
9.393527030944824,1048696,0.0,9.393527030944824,9.393527030944824
33.031925201416016,1061796,0.0,33.031925201416016,33.031925201416016
22.07877540588379,1073500,0.0,22.07877540588379,22.07877540588379
45.944732666015625,1074244,0.0,45.944732666015625,45.944732666015625
31.517353057861328,1086160,0.0,31.517353057861328,31.517353057861328
96.85506439208984,1090524,0.0,96.85506439208984,96.85506439208984
1.162527561187744,1097784,0.0,1.162527561187744,1.162527561187744
31.22393798828125,1099688,0.0,31.22393798828125,31.22393798828125
-3.639794111251831,1102328,0.0,-3.639794111251831,-3.639794111251831
4.979587554931641,1104408,0.0,4.979587554931641,4.979587554931641
2.516473293304444,1106520,0.0,2.516473293304444,2.516473293304444
-3.539822578430176,1113028,0.0,-3.539822578430176,-3.539822578430176
21.82437896728516,1118324,0.0,21.82437896728516,21.82437896728516
22.04668617248535,1124048,0.0,22.04668617248535,22.04668617248535
33.26586151123047,1128436,0.0,33.26586151123047,33.26586151123047
23.530540466308597,1131376,0.0,23.530540466308597,23.530540466308597
32.01565933227539,1150084,0.0,32.01565933227539,32.01565933227539
34.32401657104492,1151236,0.0,34.32401657104492,34.32401657104492
51.53424072265625,1151736,0.0,51.53424072265625,51.53424072265625
39.49123764038086,1153992,0.0,39.49123764038086,39.49123764038086
11.417051315307615,1154844,0.0,11.417051315307615,11.417051315307615
33.33788299560547,1159612,0.0,33.33788299560547,33.33788299560547
48.68299865722656,1161260,0.0,48.68299865722656,48.68299865722656
26.06339263916016,1166052,0.0,26.06339263916016,26.06339263916016
49.60375595092773,1167580,0.0,49.60375595092773,49.60375595092773
24.66835594177246,1168756,0.0,24.66835594177246,24.66835594177246
52.5313835144043,1174732,0.0,52.5313835144043,52.5313835144043
30.99806404113769,1175904,0.0,30.99806404113769,30.99806404113769
37.103614807128906,1176472,0.0,37.103614807128906,37.103614807128906
25.91924095153809,1183192,0.0,25.91924095153809,25.91924095153809
3.331911563873291,1186060,0.0,3.331911563873291,3.331911563873291
-2.109891891479492,1188360,0.0,-2.109891891479492,-2.109891891479492
7.098198890686035,1195256,0.0,7.098198890686035,7.098198890686035
5.019266605377197,1197196,0.0,5.019266605377197,5.019266605377197
64.52874755859375,1201032,0.0,64.52874755859375,64.52874755859375
21.720199584960938,1202628,0.0,21.720199584960938,21.720199584960938
28.871177673339844,1203500,0.0,28.871177673339844,28.871177673339844
10.135891914367676,1207540,0.0,10.135891914367676,10.135891914367676
1.1127667427062988,1209476,0.0,1.1127667427062988,1.1127667427062988
30.36257743835449,1210016,0.0,30.36257743835449,30.36257743835449
60.31256866455078,1210436,0.0,60.31256866455078,60.31256866455078
11.03972625732422,1218404,0.0,11.03972625732422,11.03972625732422
34.7339973449707,1218560,0.0,34.7339973449707,34.7339973449707
55.78339767456055,1223460,0.0,55.78339767456055,55.78339767456055
-0.1069669723510742,1227568,0.0,-0.1069669723510742,-0.1069669723510742
-0.5359673500061035,1230448,0.0,-0.5359673500061035,-0.5359673500061035
16.372650146484375,1230752,0.0,16.372650146484375,16.372650146484375
24.1203556060791,1231312,0.0,24.1203556060791,24.1203556060791
7.134843349456787,1237864,0.0,7.134843349456787,7.134843349456787
33.6650505065918,1239604,0.0,33.6650505065918,33.6650505065918
22.982112884521484,1240660,0.0,22.982112884521484,22.982112884521484
2.753526210784912,1246484,0.0,2.753526210784912,2.753526210784912
57.642860412597656,1252620,0.0,57.642860412597656,57.642860412597656
20.188344955444336,1257828,0.0,20.188344955444336,20.188344955444336
102.09146118164062,1262492,0.0,102.09146118164062,102.09146118164062
49.682010650634766,1264232,0.0,49.682010650634766,49.682010650634766
87.1386489868164,1264316,0.0,87.1386489868164,87.1386489868164
12.904518127441406,1266764,0.0,12.904518127441406,12.904518127441406
59.4217643737793,1267644,0.0,59.4217643737793,59.4217643737793
6.088241100311279,1268812,0.0,6.088241100311279,6.088241100311279
11.571833610534668,1281316,0.0,11.571833610534668,11.571833610534668
25.558984756469727,1283908,0.0,25.558984756469727,25.558984756469727
2.7587714195251465,1291868,0.0,2.7587714195251465,2.7587714195251465
11.718242645263672,1292172,0.0,11.718242645263672,11.718242645263672
19.83519744873047,1292220,0.0,19.83519744873047,19.83519744873047
8.676733016967773,1298120,0.0,8.676733016967773,8.676733016967773
9.967899322509766,1300976,0.0,9.967899322509766,9.967899322509766
84.4190673828125,1307104,0.0,84.4190673828125,84.4190673828125
13.028656959533691,1315792,0.0,13.028656959533691,13.028656959533691
82.62492370605469,1320412,0.0,82.62492370605469,82.62492370605469
82.35372161865234,1325500,0.0,82.35372161865234,82.35372161865234
25.432655334472656,1326936,0.0,25.432655334472656,25.432655334472656
8.828023910522461,1333716,0.0,8.828023910522461,8.828023910522461
2.3319573402404785,1341112,0.0,2.3319573402404785,2.3319573402404785
100.4146499633789,1343728,0.0,100.4146499633789,100.4146499633789
78.77786254882812,1354060,0.0,78.77786254882812,78.77786254882812
76.64527893066406,1354672,0.0,76.64527893066406,76.64527893066406
10.681598663330078,1355112,0.0,10.681598663330078,10.681598663330078
53.44633102416992,1362580,0.0,53.44633102416992,53.44633102416992
50.8226318359375,1364980,0.0,50.8226318359375,50.8226318359375
63.38899230957031,1373656,0.0,63.38899230957031,63.38899230957031
77.32636260986328,1378296,0.0,77.32636260986328,77.32636260986328
106.8294906616211,1396008,0.0,106.8294906616211,106.8294906616211
32.56046676635742,1401148,0.0,32.56046676635742,32.56046676635742
60.11088562011719,1401200,0.0,60.11088562011719,60.11088562011719
101.55236053466795,1409120,0.0,101.55236053466795,101.55236053466795
50.176513671875,1410056,0.0,50.176513671875,50.176513671875
86.1936264038086,1412900,0.0,86.1936264038086,86.1936264038086
108.13688659667967,1415832,0.0,108.13688659667967,108.13688659667967
38.866580963134766,1416344,0.0,38.866580963134766,38.866580963134766
8.430435180664062,1430932,0.0,8.430435180664062,8.430435180664062
48.5292854309082,1434684,0.0,48.5292854309082,48.5292854309082
16.627941131591797,1435368,0.0,16.627941131591797,16.627941131591797
16.68186378479004,1462484,0.0,16.68186378479004,16.68186378479004
7.35347318649292,1465384,0.0,7.35347318649292,7.35347318649292
10.348758697509766,1466824,0.0,10.348758697509766,10.348758697509766
14.469411849975586,1470448,0.0,14.469411849975586,14.469411849975586
78.09046173095703,1471244,0.0,78.09046173095703,78.09046173095703
12.405978202819824,1473096,0.0,12.405978202819824,12.405978202819824
87.17919158935547,1473940,0.0,87.17919158935547,87.17919158935547
56.48579406738281,1475952,0.0,56.48579406738281,56.48579406738281
75.52288055419922,1479508,0.0,75.52288055419922,75.52288055419922
20.4134464263916,1488848,0.0,20.4134464263916,20.4134464263916
72.72135162353516,1489268,0.0,72.72135162353516,72.72135162353516
6.2847161293029785,1493928,0.0,6.2847161293029785,6.2847161293029785
4.570207118988037,1497972,0.0,4.570207118988037,4.570207118988037
-0.3785457611083984,1502456,0.0,-0.3785457611083984,-0.3785457611083984
53.8911247253418,1514076,0.0,53.8911247253418,53.8911247253418
68.1559066772461,1530684,0.0,68.1559066772461,68.1559066772461
30.468374252319336,1531672,0.0,30.468374252319336,30.468374252319336
33.08829116821289,1533684,0.0,33.08829116821289,33.08829116821289
49.78355407714844,1540348,0.0,49.78355407714844,49.78355407714844
26.61484718322754,1541804,0.0,26.61484718322754,26.61484718322754
-6.069983005523682,1554344,0.0,-6.069983005523682,-6.069983005523682
77.11193084716797,1554580,0.0,77.11193084716797,77.11193084716797
34.99116897583008,1574412,0.0,34.99116897583008,34.99116897583008
57.49761962890625,1574988,0.0,57.49761962890625,57.49761962890625
62.13468933105469,1575108,0.0,62.13468933105469,62.13468933105469
43.574127197265625,1580888,0.0,43.574127197265625,43.574127197265625
78.11913299560547,1582376,0.0,78.11913299560547,78.11913299560547
0.3387398719787597,1582904,0.0,0.3387398719787597,0.3387398719787597
71.38899993896484,1583708,0.0,71.38899993896484,71.38899993896484
78.45096588134766,1588584,0.0,78.45096588134766,78.45096588134766
29.448314666748047,1589708,0.0,29.448314666748047,29.448314666748047
28.372222900390625,1593168,0.0,28.372222900390625,28.372222900390625
41.21641159057617,1599700,0.0,41.21641159057617,41.21641159057617
12.242345809936523,1602720,0.0,12.242345809936523,12.242345809936523
5.264591217041016,1609572,0.0,5.264591217041016,5.264591217041016
97.78712463378906,1612888,0.0,97.78712463378906,97.78712463378906
79.21136474609375,1615360,0.0,79.21136474609375,79.21136474609375
97.6201171875,1617484,0.0,97.6201171875,97.6201171875
47.98933792114258,1622404,0.0,47.98933792114258,47.98933792114258
14.118061065673828,1637748,0.0,14.118061065673828,14.118061065673828
1.890662670135498,1644412,0.0,1.890662670135498,1.890662670135498
4.5049567222595215,1655700,0.0,4.5049567222595215,4.5049567222595215
16.82777976989746,1657288,0.0,16.82777976989746,16.82777976989746
23.07544708251953,1659780,0.0,23.07544708251953,23.07544708251953
25.41219139099121,1668340,0.0,25.41219139099121,25.41219139099121
39.98168563842773,1670324,0.0,39.98168563842773,39.98168563842773
25.20093536376953,1675292,0.0,25.20093536376953,25.20093536376953
18.69205474853516,1677944,0.0,18.69205474853516,18.69205474853516
27.396589279174805,1679476,0.0,27.396589279174805,27.396589279174805
22.45394897460937,1692436,0.0,22.45394897460937,22.45394897460937
93.38479614257812,1711644,0.0,93.38479614257812,93.38479614257812
46.693843841552734,1717032,0.0,46.693843841552734,46.693843841552734
94.4792251586914,1721296,0.0,94.4792251586914,94.4792251586914
61.40319061279297,1726108,0.0,61.40319061279297,61.40319061279297
87.36204528808594,1732828,0.0,87.36204528808594,87.36204528808594
-3.683976173400879,1739740,0.0,-3.683976173400879,-3.683976173400879
18.04996681213379,1739980,0.0,18.04996681213379,18.04996681213379
27.531604766845703,1741184,0.0,27.531604766845703,27.531604766845703
3.4268174171447754,1744940,0.0,3.4268174171447754,3.4268174171447754
4.927272319793701,1748324,0.0,4.927272319793701,4.927272319793701
14.934680938720703,1758072,0.0,14.934680938720703,14.934680938720703
46.8695182800293,1779020,0.0,46.8695182800293,46.8695182800293
45.03767013549805,1788552,0.0,45.03767013549805,45.03767013549805
74.25318145751953,1795436,0.0,74.25318145751953,74.25318145751953
39.403770446777344,1800176,0.0,39.403770446777344,39.403770446777344
94.3779754638672,1803208,0.0,94.3779754638672,94.3779754638672
89.53421020507812,1804400,0.0,89.53421020507812,89.53421020507812
11.05230712890625,1821968,0.0,11.05230712890625,11.05230712890625
45.44323348999024,1826616,0.0,45.44323348999024,45.44323348999024
45.32467269897461,1830112,0.0,45.32467269897461,45.32467269897461
46.8094367980957,1834968,0.0,46.8094367980957,46.8094367980957
81.39799499511719,1845876,0.0,81.39799499511719,81.39799499511719
44.16127014160156,1851832,0.0,44.16127014160156,44.16127014160156
84.80795288085938,1864724,0.0,84.80795288085938,84.80795288085938
101.88381958007812,1876036,0.0,101.88381958007812,101.88381958007812
94.83109283447266,1880132,0.0,94.83109283447266,94.83109283447266
97.49919128417967,1881984,0.0,97.49919128417967,97.49919128417967
89.91056060791016,1883448,0.0,89.91056060791016,89.91056060791016
55.28142929077149,1895500,0.0,55.28142929077149,55.28142929077149
66.25677490234375,1904736,0.0,66.25677490234375,66.25677490234375
37.50231552124024,1922632,0.0,37.50231552124024,37.50231552124024
97.50456237792967,1924960,0.0,97.50456237792967,97.50456237792967
90.84009552001952,1937380,0.0,90.84009552001952,90.84009552001952
53.3270149230957,1951296,0.0,53.3270149230957,53.3270149230957
0.5884323120117188,1965304,0.0,0.5884323120117188,0.5884323120117188
93.4045181274414,1971484,0.0,93.4045181274414,93.4045181274414
78.82465362548828,1977516,0.0,78.82465362548828,78.82465362548828
3.669032573699951,1982392,0.0,3.669032573699951,3.669032573699951
48.85367584228516,1989628,0.0,48.85367584228516,48.85367584228516
43.536468505859375,2006600,0.0,43.536468505859375,43.536468505859375
8.829658508300781,2009392,0.0,8.829658508300781,8.829658508300781
65.68325805664062,2012420,0.0,65.68325805664062,65.68325805664062
99.06399536132812,2013712,0.0,99.06399536132812,99.06399536132812
100.29795837402344,2016252,0.0,100.29795837402344,100.29795837402344
107.2431640625,2026108,0.0,107.2431640625,107.2431640625
23.5603084564209,2026272,0.0,23.5603084564209,23.5603084564209
84.34712219238281,2028264,0.0,84.34712219238281,84.34712219238281
39.488868713378906,2047864,0.0,39.488868713378906,39.488868713378906
109.93850708007812,2049236,0.0,109.93850708007812,109.93850708007812
118.71566772460938,2065972,0.0,118.71566772460938,118.71566772460938
101.1962432861328,2077292,0.0,101.1962432861328,101.1962432861328
77.67436218261719,2084196,0.0,77.67436218261719,77.67436218261719
99.3140106201172,2110228,0.0,99.3140106201172,99.3140106201172
99.13555908203124,2124504,0.0,99.13555908203124,99.13555908203124
17.677642822265625,2124604,0.0,17.677642822265625,17.677642822265625
103.91089630126952,2131404,0.0,103.91089630126952,103.91089630126952
66.9642562866211,2131488,0.0,66.9642562866211,66.9642562866211
40.202735900878906,2136016,0.0,40.202735900878906,40.202735900878906
92.24897003173828,2136388,0.0,92.24897003173828,92.24897003173828
85.18209838867188,2153180,0.0,85.18209838867188,85.18209838867188
100.2679214477539,2177684,0.0,100.2679214477539,100.2679214477539
80.64596557617188,2188512,0.0,80.64596557617188,80.64596557617188
27.447010040283203,2189404,0.0,27.447010040283203,27.447010040283203
33.708213806152344,2190336,0.0,33.708213806152344,33.708213806152344
90.09552001953124,2191132,0.0,90.09552001953124,90.09552001953124
43.929630279541016,2191184,0.0,43.929630279541016,43.929630279541016
20.002574920654297,2203708,0.0,20.002574920654297,20.002574920654297
8.159664154052734,2210364,0.0,8.159664154052734,8.159664154052734
91.83523559570312,2219828,0.0,91.83523559570312,91.83523559570312
25.28765296936035,2239896,0.0,25.28765296936035,25.28765296936035
92.01151275634766,2241336,0.0,92.01151275634766,92.01151275634766
97.2259292602539,2249468,0.0,97.2259292602539,97.2259292602539
50.449462890625,2259872,0.0,50.449462890625,50.449462890625
76.325927734375,2260468,0.0,76.325927734375,76.325927734375
63.6290283203125,2265344,0.0,63.6290283203125,63.6290283203125
19.02698516845703,2266580,0.0,19.02698516845703,19.02698516845703
45.02821731567383,2267908,0.0,45.02821731567383,45.02821731567383
65.78533935546875,2271084,0.0,65.78533935546875,65.78533935546875
102.3273696899414,2280692,0.0,102.3273696899414,102.3273696899414
56.34848403930664,2288180,0.0,56.34848403930664,56.34848403930664
39.23872375488281,2302420,0.0,39.23872375488281,39.23872375488281
29.54334259033203,2317340,0.0,29.54334259033203,29.54334259033203
4.992654800415039,2317564,0.0,4.992654800415039,4.992654800415039
56.22490692138672,2323176,0.0,56.22490692138672,56.22490692138672
97.28216552734376,2326336,0.0,97.28216552734376,97.28216552734376
49.27449798583984,2375736,0.0,49.27449798583984,49.27449798583984
110.548583984375,2380480,0.0,110.548583984375,110.548583984375
94.40682983398438,2388112,0.0,94.40682983398438,94.40682983398438
83.40525817871094,2397584,0.0,83.40525817871094,83.40525817871094
81.18630981445312,2408132,0.0,81.18630981445312,81.18630981445312
69.18038940429688,2410404,0.0,69.18038940429688,69.18038940429688
35.66770553588867,2425460,0.0,35.66770553588867,35.66770553588867
87.16854858398438,2430308,0.0,87.16854858398438,87.16854858398438
88.77608489990234,2437128,0.0,88.77608489990234,88.77608489990234
95.61862182617188,2448712,0.0,95.61862182617188,95.61862182617188
35.53960418701172,2485368,0.0,35.53960418701172,35.53960418701172
105.86491394042967,2499052,0.0,105.86491394042967,105.86491394042967
76.21653747558594,2503160,0.0,76.21653747558594,76.21653747558594
102.93768310546876,2507364,0.0,102.93768310546876,102.93768310546876
75.89668273925781,2510492,0.0,75.89668273925781,75.89668273925781
87.87725830078125,2513860,0.0,87.87725830078125,87.87725830078125
104.43804168701172,2514656,0.0,104.43804168701172,104.43804168701172
123.61378479003906,2517456,0.0,123.61378479003906,123.61378479003906
100.12838745117188,2519724,0.0,100.12838745117188,100.12838745117188
60.57381439208984,2522036,0.0,60.57381439208984,60.57381439208984
79.17877960205078,2526888,0.0,79.17877960205078,79.17877960205078
15.941717147827148,2538216,0.0,15.941717147827148,15.941717147827148
44.14918899536133,2549328,0.0,44.14918899536133,44.14918899536133
105.08714294433594,2550656,0.0,105.08714294433594,105.08714294433594
46.34222412109375,2585412,0.0,46.34222412109375,46.34222412109375
84.90180969238281,2586760,0.0,84.90180969238281,84.90180969238281
81.00537872314453,2588476,0.0,81.00537872314453,81.00537872314453
105.24581146240234,2597692,0.0,105.24581146240234,105.24581146240234
35.09680938720703,2598268,0.0,35.09680938720703,35.09680938720703
17.85928726196289,2602028,0.0,17.85928726196289,17.85928726196289
45.76605987548828,2603736,0.0,45.76605987548828,45.76605987548828
91.74092864990234,2607656,0.0,91.74092864990234,91.74092864990234
94.48435974121094,2610948,0.0,94.48435974121094,94.48435974121094
18.46375846862793,2635776,0.0,18.46375846862793,18.46375846862793
53.47571563720703,2650544,0.0,53.47571563720703,53.47571563720703
88.8014907836914,2650892,0.0,88.8014907836914,88.8014907836914
32.43320083618164,2656948,0.0,32.43320083618164,32.43320083618164
93.37630462646484,2660348,0.0,93.37630462646484,93.37630462646484
65.96778869628906,2668736,0.0,65.96778869628906,65.96778869628906
93.43547821044922,2681400,0.0,93.43547821044922,93.43547821044922
101.06185150146484,2682332,0.0,101.06185150146484,101.06185150146484
100.8802490234375,2687000,0.0,100.8802490234375,100.8802490234375
103.85848999023438,2694904,0.0,103.85848999023438,103.85848999023438
78.0940170288086,2697808,0.0,78.0940170288086,78.0940170288086
82.66622161865234,2712424,0.0,82.66622161865234,82.66622161865234
52.33262634277344,2720124,0.0,52.33262634277344,52.33262634277344
84.9851303100586,2724372,0.0,84.9851303100586,84.9851303100586
95.74243927001952,2726980,0.0,95.74243927001952,95.74243927001952
69.27533721923828,2731844,0.0,69.27533721923828,69.27533721923828
94.10176849365234,2738708,0.0,94.10176849365234,94.10176849365234
89.7571029663086,2758056,0.0,89.7571029663086,89.7571029663086
76.22361755371094,2762452,0.0,76.22361755371094,76.22361755371094
80.36891174316406,2763696,0.0,80.36891174316406,80.36891174316406
104.29014587402344,2764492,0.0,104.29014587402344,104.29014587402344
96.3991470336914,2782416,0.0,96.3991470336914,96.3991470336914
23.628986358642575,2782736,0.0,23.628986358642575,23.628986358642575
91.33935546875,2790116,0.0,91.33935546875,91.33935546875
91.70890808105467,2806632,0.0,91.70890808105467,91.70890808105467
108.63713073730467,2809132,0.0,108.63713073730467,108.63713073730467
84.84867858886719,2812620,0.0,84.84867858886719,84.84867858886719
68.7440414428711,2820412,0.0,68.7440414428711,68.7440414428711
84.15694427490234,2838520,0.0,84.15694427490234,84.15694427490234
97.6023178100586,2869880,0.0,97.6023178100586,97.6023178100586
51.478397369384766,2879212,0.0,51.478397369384766,51.478397369384766
59.72202301025391,2901364,0.0,59.72202301025391,59.72202301025391
108.49005126953124,2935248,0.0,108.49005126953124,108.49005126953124
69.92765808105469,2941784,0.0,69.92765808105469,69.92765808105469
112.18962860107422,2945528,0.0,112.18962860107422,112.18962860107422
113.2924575805664,2952308,0.0,113.2924575805664,113.2924575805664
90.66261291503906,2958820,0.0,90.66261291503906,90.66261291503906
82.74560546875,2975100,0.0,82.74560546875,82.74560546875
60.17389297485352,2987540,0.0,60.17389297485352,60.17389297485352
93.68655395507812,2992316,0.0,93.68655395507812,93.68655395507812
98.9106674194336,2999416,0.0,98.9106674194336,98.9106674194336
80.37986755371094,3008008,0.0,80.37986755371094,80.37986755371094
95.23362731933594,3019772,0.0,95.23362731933594,95.23362731933594
84.4839096069336,3020812,0.0,84.4839096069336,84.4839096069336
79.26570129394531,3022364,0.0,79.26570129394531,79.26570129394531
81.58934783935547,3031340,0.0,81.58934783935547,81.58934783935547
82.2853775024414,3032932,0.0,82.2853775024414,82.2853775024414
105.81864166259766,3043924,0.0,105.81864166259766,105.81864166259766
112.9024429321289,3046300,0.0,112.9024429321289,112.9024429321289
107.6992416381836,3072368,0.0,107.6992416381836,107.6992416381836
111.1334991455078,3074664,0.0,111.1334991455078,111.1334991455078
114.4595184326172,3080320,0.0,114.4595184326172,114.4595184326172
87.00707244873047,3087696,0.0,87.00707244873047,87.00707244873047
84.77069091796875,3099776,0.0,84.77069091796875,84.77069091796875
107.7724609375,3112840,0.0,107.7724609375,107.7724609375
92.89025115966795,3121304,0.0,92.89025115966795,92.89025115966795
96.54313659667967,3127744,0.0,96.54313659667967,96.54313659667967
90.90284729003906,3133136,0.0,90.90284729003906,90.90284729003906
105.40342712402344,3137960,0.0,105.40342712402344,105.40342712402344
96.4292984008789,3140652,0.0,96.4292984008789,96.4292984008789
98.79463958740234,3141012,0.0,98.79463958740234,98.79463958740234
102.38707733154295,3153088,0.0,102.38707733154295,102.38707733154295
101.55414581298828,3153680,0.0,101.55414581298828,101.55414581298828
88.68495178222656,3162260,0.0,88.68495178222656,88.68495178222656
66.4500961303711,3171604,0.0,66.4500961303711,66.4500961303711
91.36356353759766,3181476,0.0,91.36356353759766,91.36356353759766
93.22703552246094,3205472,0.0,93.22703552246094,93.22703552246094
28.55103874206543,3206808,0.0,28.55103874206543,28.55103874206543
111.23332214355467,3207040,0.0,111.23332214355467,111.23332214355467
99.59799194335938,3208400,0.0,99.59799194335938,99.59799194335938
75.69829559326172,3220148,0.0,75.69829559326172,75.69829559326172
93.72748565673828,3225236,0.0,93.72748565673828,93.72748565673828
87.32389831542969,3227548,0.0,87.32389831542969,87.32389831542969
104.23187255859376,3230320,0.0,104.23187255859376,104.23187255859376
51.085716247558594,3231264,0.0,51.085716247558594,51.085716247558594
69.57510375976562,3251820,0.0,69.57510375976562,69.57510375976562
85.12215423583984,3252604,0.0,85.12215423583984,85.12215423583984
69.25379943847656,3257432,0.0,69.25379943847656,69.25379943847656
85.97727966308594,3257628,0.0,85.97727966308594,85.97727966308594
12.811440467834473,3269956,0.0,12.811440467834473,12.811440467834473
9.354455947875977,3273996,0.0,9.354455947875977,9.354455947875977
103.37128448486328,3287312,0.0,103.37128448486328,103.37128448486328
82.65907287597656,3289076,0.0,82.65907287597656,82.65907287597656
83.04883575439453,3292376,0.0,83.04883575439453,83.04883575439453
95.76988983154295,3293588,0.0,95.76988983154295,95.76988983154295
91.06566619873048,3293940,0.0,91.06566619873048,91.06566619873048
106.89603424072266,3298700,0.0,106.89603424072266,106.89603424072266
30.02385139465332,3323676,0.0,30.02385139465332,30.02385139465332
68.15795135498047,3340964,0.0,68.15795135498047,68.15795135498047
38.78078079223633,3342224,0.0,38.78078079223633,38.78078079223633
101.6532211303711,3358232,0.0,101.6532211303711,101.6532211303711
80.87269592285156,3360008,0.0,80.87269592285156,80.87269592285156
99.9301528930664,3362196,0.0,99.9301528930664,99.9301528930664
60.25347900390625,3365832,0.0,60.25347900390625,60.25347900390625
92.84991455078124,3368944,0.0,92.84991455078124,92.84991455078124
89.39936065673828,3371812,0.0,89.39936065673828,89.39936065673828
93.13665008544922,3378576,0.0,93.13665008544922,93.13665008544922
93.3819580078125,3380912,0.0,93.3819580078125,93.3819580078125
102.0496597290039,3385616,0.0,102.0496597290039,102.0496597290039
93.27327728271484,3390852,0.0,93.27327728271484,93.27327728271484
59.51099395751953,3392324,0.0,59.51099395751953,59.51099395751953
88.01302337646484,3403092,0.0,88.01302337646484,88.01302337646484
105.27291870117188,3411940,0.0,105.27291870117188,105.27291870117188
62.25701141357422,3415272,0.0,62.25701141357422,62.25701141357422
107.11895751953124,3416716,0.0,107.11895751953124,107.11895751953124
94.5440444946289,3425032,0.0,94.5440444946289,94.5440444946289
97.07269287109376,3434200,0.0,97.07269287109376,97.07269287109376
112.04377746582033,3434800,0.0,112.04377746582033,112.04377746582033
91.34052276611328,3441300,0.0,91.34052276611328,91.34052276611328
95.46903228759766,3465292,0.0,95.46903228759766,95.46903228759766
89.12498474121094,3466072,0.0,89.12498474121094,89.12498474121094
102.46990203857422,3475484,0.0,102.46990203857422,102.46990203857422
32.423667907714844,3475664,0.0,32.423667907714844,32.423667907714844
86.21953582763672,3479584,0.0,86.21953582763672,86.21953582763672
87.54168701171875,3489580,0.0,87.54168701171875,87.54168701171875
95.96903228759766,3505472,0.0,95.96903228759766,95.96903228759766
92.94253540039062,3505960,0.0,92.94253540039062,92.94253540039062
90.55299377441406,3512772,0.0,90.55299377441406,90.55299377441406
92.80130767822266,3515404,0.0,92.80130767822266,92.80130767822266
93.45281982421876,3519264,0.0,93.45281982421876,93.45281982421876
99.11244201660156,3520792,0.0,99.11244201660156,99.11244201660156
92.69464874267578,3522904,0.0,92.69464874267578,92.69464874267578
93.89002990722656,3528192,0.0,93.89002990722656,93.89002990722656
99.41021728515624,3537292,0.0,99.41021728515624,99.41021728515624
93.73455810546876,3547328,0.0,93.73455810546876,93.73455810546876
96.9171371459961,3553380,0.0,96.9171371459961,96.9171371459961
102.95209503173828,3557604,0.0,102.95209503173828,102.95209503173828
104.37774658203124,3571232,0.0,104.37774658203124,104.37774658203124
91.86924743652344,3599508,0.0,91.86924743652344,91.86924743652344
101.32495880126952,3608772,0.0,101.32495880126952,101.32495880126952
86.99258422851562,3615176,0.0,86.99258422851562,86.99258422851562
103.27992248535156,3626780,0.0,103.27992248535156,103.27992248535156
104.69334411621094,3640948,0.0,104.69334411621094,104.69334411621094
89.81521606445312,3641704,0.0,89.81521606445312,89.81521606445312
109.2485122680664,3655064,0.0,109.2485122680664,109.2485122680664
101.94562530517578,3658924,0.0,101.94562530517578,101.94562530517578
91.24601745605467,3660516,0.0,91.24601745605467,91.24601745605467
32.217525482177734,3662592,0.0,32.217525482177734,32.217525482177734
96.05094909667967,3663016,0.0,96.05094909667967,96.05094909667967
75.0549087524414,3664172,0.0,75.0549087524414,75.0549087524414
98.29425048828124,3676212,0.0,98.29425048828124,98.29425048828124
102.74394989013672,3682492,0.0,102.74394989013672,102.74394989013672
110.1733856201172,3682716,0.0,110.1733856201172,110.1733856201172
99.33448028564452,3683148,0.0,99.33448028564452,99.33448028564452
91.34690856933594,3698352,0.0,91.34690856933594,91.34690856933594
61.66471481323242,3698996,0.0,61.66471481323242,61.66471481323242
29.60548973083496,3703816,0.0,29.60548973083496,29.60548973083496
109.61675262451172,3735872,0.0,109.61675262451172,109.61675262451172
82.57621765136719,3737004,0.0,82.57621765136719,82.57621765136719
102.16139221191406,3749404,0.0,102.16139221191406,102.16139221191406
45.288455963134766,3750240,0.0,45.288455963134766,45.288455963134766
83.44092559814453,3758524,0.0,83.44092559814453,83.44092559814453
108.62667846679688,3770464,0.0,108.62667846679688,108.62667846679688
